video_path,label,split
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\927.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1599.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\108.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2490.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\579.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\547.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2168.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2340.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1844.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1695.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1181.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\920.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\520.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1436.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\16.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1372.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2068.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\938.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1001.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2333.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\629.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\875.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2152.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2282.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3771.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1301.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1379.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3636.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2849.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1211.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\483.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1205.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\598.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2449.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3858.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2353.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2613.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\223.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2445.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1962.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3924.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1123.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\664.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\468.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1515.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2758.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1494.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2770.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1183.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3744.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1439.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\774.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2929.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3824.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1404.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\825.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2468.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\756.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2020.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1036.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\69.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2039.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\782.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2382.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2132.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2426.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2538.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1823.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2007.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1499.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\189.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2472.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2816.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\714.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3917.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2717.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\820.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2309.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2240.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1513.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1319.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\660.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\129.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2872.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2434.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\225.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1903.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2699.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\399.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1708.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1271.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1866.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1204.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2077.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\879.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\337.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1224.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1174.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\924.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3895.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1240.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1636.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2922.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2480.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1625.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2266.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1798.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2325.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2454.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\577.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2822.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\852.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1489.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1839.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3700.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\947.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3979.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1287.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3953.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2941.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2368.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2782.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2344.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\718.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2928.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1476.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1124.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1995.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2256.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2171.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2694.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2646.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2594.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3906.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2575.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3851.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2487.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3804.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3760.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\687.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2886.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1759.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1277.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2915.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1576.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3941.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2304.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1349.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\120.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2846.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1444.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2891.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2607.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1311.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1883.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2727.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1417.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1487.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2754.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2440.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3890.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2272.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\12.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1608.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1677.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1028.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1873.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\155.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\994.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\498.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2491.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1617.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1549.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1721.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2385.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\798.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2660.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\488.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\680.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1272.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\184.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1871.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\695.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3009.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3905.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1980.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1071.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3843.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\444.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1936.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1364.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1263.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1671.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2213.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2254.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1723.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\553.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\738.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1216.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2901.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3862.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1927.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3935.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2806.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\153.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\749.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2897.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1091.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\768.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1080.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\611.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1740.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1672.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2935.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1244.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1792.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1196.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1011.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3841.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3795.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\662.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\191.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3778.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\349.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1087.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\235.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\923.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2453.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2289.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3937.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1722.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2744.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\848.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2202.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\388.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1917.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\492.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\523.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\41.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\928.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1347.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\203.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\645.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\217.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1455.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1769.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1705.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3737.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1090.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1176.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1257.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\525.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2339.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\945.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\291.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1858.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\228.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2029.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1193.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1947.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3784.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3749.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2767.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1634.mp4,0,train
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\963.mp4,0,train
