video_path,Sv,Sl,Sb,Sh,Sa,Sf_pipeline
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\519.mp4,0.4185305300511812,0.7367554102813032,0.9907067354887937,0.08343720200031811,0.04732116311788559,0.40919044092099777
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2322.mp4,0.4001156005818965,0.5,0.9936210661407527,0.05750599475672798,0.05127454921603203,0.39285590873400633
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\241.mp4,0.4259640089103154,0.6589421250955791,0.9918202386657247,0.07473868841045633,0.029304632917046547,0.39566452474826097
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1664.mp4,0.4145078244534406,0.7407538138656847,0.94981928735686,0.09906799361444736,0.032703422009944916,0.39400598910255596
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\987.mp4,0.4142384999328189,0.8435268605944617,0.9928456256629884,0.09132579645900116,0.014721984043717384,0.4107690460978617
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2654.mp4,0.4353592484891415,0.8808791064260862,0.9907176479353427,0.09572560822556102,0.01993349753320217,0.40330924098467147
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1550.mp4,0.421045895482673,0.7261872946429417,0.971355813137389,0.11826164753214734,0.030689464882016182,0.3980746237668649
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1532.mp4,0.46156543000300126,0.5,0.5,0.5,0.027679625898599625,0.4118563873861405
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1998.mp4,0.4040620797345427,0.5,0.9795823727031109,0.07389388035864544,0.014291458763182163,0.3893192800011972
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\995.mp4,0.4142647686825004,0.5,0.9955634197344174,0.1482136526345002,0.03506840392947197,0.4060571137334378
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1116.mp4,0.41863272831990167,0.5,0.5,0.5,0.029068559408187866,0.3927450116551839
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3718.mp4,0.0,0.0,0.5,0.5,0.01906724087893963,0.10286008613184094
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1587.mp4,0.4508254739659778,0.5,0.5,0.5,0.02087719552218914,0.40600304261301834
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1159.mp4,0.41286401930919364,0.8123608278174463,0.8984980707811965,0.2503213751957724,0.0036158058792352676,0.3940255463083842
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\534.mp4,0.42748006160060564,0.0,0.9996705921222246,0.5,0.026421552523970604,0.4462963198110906
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\78.mp4,0.4205567262655387,0.5,0.5,0.5,0.03178097680211067,0.394017673339809
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\653.mp4,0.4140197851441123,0.0,0.5,0.5,0.03510125353932381,0.3915740913457491
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2903.mp4,0.4204462431110702,0.0,0.9973107940653714,0.08032825866339734,0.04807305335998535,0.4205191223308282
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1247.mp4,0.49099707961978767,0.5,0.9887072626139145,0.5,0.033924542367458344,0.4749080934454147
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1223.mp4,0.4119971701327492,0.7942639682577297,0.5,0.5,0.05477103963494301,0.396974459932143
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\630.mp4,0.4520871184181933,0.5,0.5,0.5,0.03535280004143715,0.4087421232944025
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\384.mp4,0.4211236925802548,0.7618638698562272,0.9540559025535006,0.07706412345095137,0.0042249420657753944,0.38551080568767404
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1523.mp4,0.417162367275783,0.5,0.5,0.5,0.04722993075847626,0.3948075548878738
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2125.mp4,0.4094128873445056,0.8499269547610188,0.9814867362930765,0.22190171835760067,0.02287990227341652,0.41670736649742657
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1393.mp4,0.41459896359870685,0.8013419090996556,0.9866030103258624,0.09619485821572896,0.03015866130590439,0.3991410149935323
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\971.mp4,0.4099523474290533,0.5,0.5,0.5,0.02236892282962799,0.3878338947675181
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1478.mp4,0.41526237958749845,0.5,0.5,0.5,0.036314256489276886,0.3923152092877658
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3629.mp4,0.0,0.0,0.5,0.5,0.014600159600377083,0.10219002394005657
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\76.mp4,0.4225750560009921,0.6454467989863776,0.985421392001922,0.08445989920731636,0.014372971840202808,0.3974147176832459
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\345.mp4,0.42281027313836095,0.876214764950911,0.968169749189,0.07377709963976913,0.044067490845918655,0.39300189563364335
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3859.mp4,0.4156947688321875,0.5,0.9924635653603323,0.5,0.01118838507682085,0.43798726027204077
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1952.mp4,0.43310460878934476,0.5,0.5,0.5,0.03719652071595192,0.4004765520625979
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\557.mp4,0.4157536645268285,0.5893889183886127,0.953996536899592,0.05936014107008856,0.007569053675979376,0.4049356242344247
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\650.mp4,0.4181311530198238,0.5,0.5,0.5,0.030784931033849716,0.3927767585139981
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2696.mp4,0.4332564039788115,0.7803447521041453,0.9669228265292976,0.08978711527404198,0.028220156207680702,0.4195052936922411
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\67.mp4,0.41579366804555407,0.9106523357428729,0.987154931466659,0.057164090371828985,0.014718052931129932,0.39908632374673236
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\943.mp4,0.41880422475322193,0.5,0.5,0.5,0.039615049958229065,0.3944041586326842
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2708.mp4,0.4389538298714997,0.8574895366206281,0.9875506340241995,0.09923967761042027,0.02365400455892086,0.4039934350290732
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\372.mp4,0.43078082472085955,0.9097034303183602,0.9862296499133851,0.15676034103879208,0.018463721498847008,0.4175419234583303
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\323.mp4,0.4174219229772909,0.0,0.9950421776729714,0.127248904365262,0.07760785520076752,0.44308685419142485
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\716.mp4,0.4119488880038261,0.0,0.5,0.5,0.02135048434138298,0.3885795722529292
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\88.mp4,0.4072330727388984,0.8356263532664854,0.9747029192033734,0.08101202632141322,0.01190105453133583,0.3798613627705194
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2315.mp4,0.41641600851742727,0.7894361428886802,0.9935557662835818,0.05865715220073239,0.03170971944928169,0.3860862700202115
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2707.mp4,0.42871066005849046,0.7678701589534094,0.9869503722875453,0.12680247277553902,0.01608191430568695,0.421962419556522
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3814.mp4,0.4141247618357872,0.9020455287621634,0.9942170060735712,0.05143595809823395,0.0527450330555439,0.3914308628474575
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\31.mp4,0.4636030762552101,0.5,0.9759187497122561,0.5,0.02143578603863716,0.4594286271918657
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\667.mp4,0.4151052693939871,0.5,0.5,0.5,0.03546273708343506,0.39211678178980947
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1681.mp4,0.5078589152124592,0.8739947323092454,0.5,0.5,0.026365675032138824,0.42844825675652765
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\836.mp4,0.42432455737143754,0.0,0.5,0.5,0.026604054495692253,0.39493665899150066
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1280.mp4,0.4159547957230587,0.7403599602055579,0.9701412811724928,0.1086086821677481,0.020651081576943398,0.39322295690676556
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\248.mp4,0.42134087804991466,0.8318409713367199,0.9922935138938425,0.0715140284609986,0.023855816572904587,0.40285642685470946
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1057.mp4,0.4443707943339891,0.7584165196516285,0.9965742043548698,0.06811767765709727,0.04333021491765976,0.4022200003887225
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2042.mp4,0.4150983195825918,0.8288443224158724,0.99104432264313,0.07314814769696766,0.007168174255639315,0.38947186881988094
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3833.mp4,0.0,0.0,0.5,0.5,0.027581065893173218,0.10413715988397598
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\610.mp4,0.42742504067016096,0.5,0.5,0.5,0.02668842114508152,0.3963445314733347
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1673.mp4,0.42271732076488694,0.5,0.5,0.5,0.022781705483794212,0.39364005016676823
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2541.mp4,0.41856337946252037,0.5,0.5,0.5,0.00483219837769866,0.3890783505147889
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3810.mp4,0.0,0.0,0.5,0.5,0.03933340311050415,0.10590001046657563
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\280.mp4,0.413811500204934,0.0,0.9971277683474618,0.12069818605153905,0.018044205382466316,0.40070440133949026
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1061.mp4,0.4390794602361056,0.5,0.5,0.5,0.03154917433857918,0.4023181332570344
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2950.mp4,0.41733695382278785,0.7253660968563722,0.9691338280654215,0.08615514303193784,0.04369141533970833,0.4259346738315752
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3740.mp4,0.4223845301065158,0.5,0.9951216207129809,0.1704016204947059,0.022382447496056557,0.40998272979310924
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3696.mp4,0.0,0.0,0.5,0.5,0.019459165632724762,0.10291887484490872
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\865.mp4,0.44942219961773267,0.0,0.9978254594236103,0.06705154750718902,0.02178778313100338,0.40380457766155337
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1292.mp4,0.41481412904603143,0.841958495337293,0.9984803188041755,0.19705026366715386,0.03754560649394989,0.4118512572919396
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1943.mp4,0.4044739060697302,0.5,0.5,0.5,0.015234922058880329,0.38429849604021066
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3828.mp4,0.0,0.0,0.5,0.5,0.011392995715141296,0.1017089493572712
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1746.mp4,0.42017379543691313,0.5,0.5,0.5,0.008537220768630505,0.39035879106190546
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2172.mp4,0.41509073781967165,0.0,0.985976933958973,0.10902882264695052,0.021155687049031258,0.39624806424492065
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1135.mp4,0.4113191111848272,0.0,0.9893914970551916,0.11713969023823456,0.014889602549374104,0.3970729737574428
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\783.mp4,0.41487569575784383,0.8944367002143042,0.9948220671917346,0.08347107964298979,0.037062209099531174,0.39222756516035673
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\931.mp4,0.41486857751853595,0.0,0.9248697514452899,0.08109246737234926,0.035319846123456955,0.38196992729150414
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2545.mp4,0.42026912018104834,0.5,0.5,0.5,0.04238789156079292,0.39547928781559066
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\18.mp4,0.4215264212717569,0.9110792891931739,0.9938556218636878,0.09305858823426061,0.02239741012454033,0.399108062569591
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2275.mp4,0.41721050544540483,0.0,0.9922988274327498,0.15646045479377568,0.0211966410279274,0.4058001518272739
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2383.mp4,0.413735955953598,0.0,0.9771261245105779,0.05528889829731775,0.05207926779985428,0.38616104350215796
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2595.mp4,0.4384825974702835,0.5,0.9812138830064793,0.14326664942777317,0.034293033182621,0.414909177082446
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1821.mp4,0.407931390421829,0.5,0.9748177895780544,0.5,0.018814947456121445,0.4338731467660467
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2547.mp4,0.4376578972453163,0.5,0.5,0.5,0.04892716184258461,0.40428512803678
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\911.mp4,0.4124926304922695,0.5,0.5,0.5,0.021494809538125992,0.38884590515224016
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1304.mp4,0.4151689891631787,0.7406294228551562,0.9837496663163938,0.09870693948858826,0.029516860842704773,0.38173461405698983
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1783.mp4,0.4101320133134202,0.8333048791642521,0.9837198380331648,0.1286695064799628,0.015582166612148285,0.3899656450820184
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2439.mp4,0.4170608019026426,0.0,0.979547478344436,0.053581442641209634,0.054842475801706314,0.3893509126512954
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\915.mp4,0.4157439761602127,0.8039256673868933,0.9872636335246543,0.06990750370986416,0.03806386888027191,0.3971061187583774
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1562.mp4,0.46366414558469204,0.5,0.5,0.5,0.04222608730196953,0.4149827786084068
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2398.mp4,0.4151910255784574,0.0,0.9683987954860398,0.06281033159425657,0.06565544009208679,0.39947778714405374
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2614.mp4,0.43808302411011285,0.5,0.5,0.5,0.01897314190864563,0.3999833321358476
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\568.mp4,0.4115272332321514,0.4988901002649073,0.9937122186662953,0.08340857228499175,0.02797294780611992,0.3942705091983499
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3849.mp4,0.4530312051143136,0.8073364641850802,0.9700031494266993,0.13123584311968173,0.04143671318888664,0.4152697449517027
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\159.mp4,0.4353174177127156,0.7050459621213213,0.9902890006562117,0.07432160933212448,0.016398420557379723,0.42169353789315295
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1539.mp4,0.4471358688814299,0.5,0.5,0.5,0.04290498420596123,0.4076468886275376
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3939.mp4,0.41341794344493776,0.9706798435161402,0.9755928648119048,0.08723644600297746,0.10049858689308167,0.40559705549046016
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2405.mp4,0.41412135086408475,0.7878353176630821,0.9755785287322989,0.06265369151454366,0.04844573885202408,0.4094165897780652
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2536.mp4,0.40628996909710396,0.5,0.5,0.5,0.028071580454707146,0.3870412231619028
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\261.mp4,0.4459932416677475,0.7990314608619346,0.9953004261547523,0.09919096198291946,0.027821194380521774,0.40596029217730695
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2563.mp4,0.43012212965854263,0.9053011710272332,0.9683893717451989,0.10592608775286405,0.014996694400906563,0.4008380305510381
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1780.mp4,0.4246806242911936,0.7436630084465145,0.9867279161140508,0.09544363502862939,0.005561451427638531,0.3993967992094169
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\115.mp4,0.4137532383655057,0.8656315295981183,0.995269057652069,0.08619271090256676,0.020014753565192223,0.39062689817490304
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\407.mp4,0.5688738213029019,0.0,0.9868101591943295,0.11358228364232409,0.029260341078042984,0.46369186409798724
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1955.mp4,0.4078910097600968,0.9237080475626066,0.9727199822025294,0.10489143385706794,0.035469766706228256,0.3941594871669961
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3835.mp4,0.4179967410710393,0.5,0.9943091388066929,0.1000452780953996,0.022908853366971016,0.4009703031772226
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3682.mp4,0.4127492821934231,0.0,0.5,0.07711028197244085,0.014369035139679909,0.34560356045523644
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3739.mp4,0.4209827265683437,0.5,0.5,0.5,0.005808732938021421,0.39031353689645787
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\44.mp4,0.41898760495107035,0.5,0.5,0.5,0.035705503076314926,0.3939002476894289
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\277.mp4,0.4254031955150136,0.5,0.5,0.5,0.009221593849360943,0.39281467705916023
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2443.mp4,0.40727322488217743,0.0,0.9750220797259326,0.07118874529736206,0.04314420744776726,0.4052063934538555
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2513.mp4,0.408323180281891,0.865482563970627,0.9825888799499406,0.059820752833253055,0.026823740452528,0.3959627831866271
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1735.mp4,0.41807197931322077,0.5,0.5,0.5,0.014851708896458149,0.390360147025418
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3990.mp4,0.40688437743474976,0.5,0.5,0.5,0.015976307913661003,0.3854944160326865
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2364.mp4,0.40965624923020405,0.0,0.5,0.5,0.019735287874937057,0.3873056053348324
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1226.mp4,0.41172413766384125,0.5,0.9898565379669725,0.1371168380849012,0.029077017679810524,0.3977949890294016
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3989.mp4,0.41385932919572427,0.8005799679609609,0.9861405430243136,0.10388127690502325,0.03403740003705025,0.4136009661664809
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3694.mp4,0.4142460864921876,0.5,0.9920146109394805,0.0802924306691863,0.04381939768791199,0.4002143527355379
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2532.mp4,0.42138742841780186,0.6769717844389714,0.9872223073191606,0.09226883542727365,0.01567951962351799,0.42900056327672703
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\50.mp4,0.4235506817146584,0.8282465807631416,0.9968121434000623,0.062235969061712915,0.022758610546588898,0.3956638678391232
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\839.mp4,0.4461421289411532,0.0,0.9809745858043085,0.07412011305049945,0.03741446137428284,0.404400461025326
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\880.mp4,0.41922386544795076,0.5,0.5,0.5,0.07110636681318283,0.3993166944735552
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\135.mp4,0.41225998164192446,0.7750711654937757,0.975353414820724,0.05771825066226936,0.020378760993480682,0.3785133517786863
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3645.mp4,0.4392745858650144,0.8111526722743827,0.972823485565074,0.08674871106088133,0.05876992642879486,0.4221704601069055
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1064.mp4,0.467018808443825,0.5,0.5,0.5,0.056833501905202866,0.4186834890855016
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3768.mp4,0.41840539020439454,0.8944429370837715,0.983934316268497,0.080565218474154,0.02688733860850334,0.40174974471328784
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\55.mp4,0.42731782530261353,0.7747923364564743,0.9962772754792634,0.0626700951161873,0.02106316387653351,0.40763722761849086
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3973.mp4,0.0,0.0,0.5,0.5,0.028421085327863693,0.10426316279917956
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\502.mp4,0.42123279872449854,0.6809468776097822,0.978953433656581,0.0673083885624177,0.020527055487036705,0.3922281894060513
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2281.mp4,0.4080324909597073,0.7705762421302863,0.9632464510827932,0.06510109242616587,0.08587129414081573,0.38876874641819326
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2836.mp4,0.41682915962659395,0.5810037989555651,0.9836894759095199,0.09052091321348313,0.06622713804244995,0.397830920321828
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\62.mp4,0.408002767995087,0.5,0.9864611010505615,0.06863103194373092,0.02046140469610691,0.3921796696016344
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1074.mp4,0.4142636629212804,0.776843207610387,0.9867356879484229,0.062049158291579136,0.06628844887018204,0.4078302861427838
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2354.mp4,0.41374424296729967,0.7581328118532055,0.9886730050498105,0.08271391910808594,0.05077854543924332,0.3955494429180528
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2257.mp4,0.45576634985455394,0.8263822223137934,0.9873553850577205,0.060980270579336325,0.025738945230841637,0.3983997534556849
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1369.mp4,0.41476339399814605,0.8776695087593014,0.945584753091138,0.11175718962646444,0.02994266338646412,0.4052468558068981
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1538.mp4,0.4197921441580222,0.677972115422955,0.9703778139791245,0.08824108804156368,0.041285306215286255,0.42738503189759236
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1065.mp4,0.462871423345402,0.5,0.5,0.5,0.05347823351621628,0.4163138755328633
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3675.mp4,0.0,0.0,0.5,0.5,0.020319107919931412,0.10304786618798972
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1113.mp4,0.40610217103863705,0.0,0.9941684315030545,0.10272938296811526,0.02359568141400814,0.3959751106266049
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\758.mp4,0.4147749094881563,0.5,0.5,0.5,0.062740758061409,0.39605982297888165
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\3662.mp4,0.0,0.0,0.5,0.5,0.05058973655104637,0.10758846048265697
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\251.mp4,0.42226442421116117,0.7870682249785247,0.9947305602235036,0.06420978545377276,0.023188089951872826,0.39422049161769895
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2815.mp4,0.41186986594719993,0.0,0.9615508589655719,0.10552182332098495,0.017048047855496407,0.4054502935707476
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\831.mp4,0.4333560022747951,0.5,0.9789400853816499,0.5,0.022265395149588585,0.44624401883426107
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\132.mp4,0.4121142813328947,0.8252370935266238,0.9868736039461363,0.06291445125460049,0.020961638540029526,0.3783851040533932
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\252.mp4,0.43510656981241136,0.5,0.9890655780961172,0.07626441504012647,0.02190369926393032,0.40561651061879905
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1621.mp4,0.43469538847240835,0.8552234164287918,0.9740204198413108,0.13099904268921964,0.03271765634417534,0.40561632617521937
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\2003.mp4,0.40336477022904615,0.8718175137714317,0.9657953741965375,0.07600953824595222,0.005858313757926226,0.3889026734829211
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\385.mp4,0.41972189463821113,0.6995128726191315,0.9645864731008527,0.09179289143222417,0.004019795451313257,0.38697517455083696
C:\Users\busra\Desktop\projeler\df\df_video\AVLips v1.0\AVLips\0_real\1079.mp4,0.41914716565493243,0.5,0.5,0.5,0.08018112927675247,0.40064339393623244
